i,y,d1,d2,d3,d4,d5,d7,d8,d9,d10,d11,d12,d13,d14,d15,d16,d17,d18,x1,x2,x3,x4,x5,x6,x7,x8,x9
2086,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.500,1,1.38,1,4,5,34
2091,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,2,0.845,1,1.69,5,8,3,17
2093,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,2,0.180,1,1.09,16,6,3,19
2094,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,3,0.200,1,1.69,4,2,5,1
2096,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.500,1,1.25,1,4,3,11
2098,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.500,1,.78,1,4,3,2
2100,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.225,1,1.39,16,6,7,18
2101,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.400,1,1.58,1,7,6,2
2103,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0.510,1,2.29,16,6,2,22
2106,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.500,1,1.39,15,4,3,34
2107,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.500,1,.69,7,4,4,43
2115,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0.820,1,.79,1,8,4,2
2116,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0.410,1,1.09,5,9,4,16
2117,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,2,0.900,1,1.79,5,25,3,18
2118,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,4,0.390,1,.53,5,16,2,53
2120,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1.000,1,1.16,5,3,2,11
2121,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,2,0.150,1,1.49,5,15,5,18
2124,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.500,1,1.36,1,4,2,34
2126,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.000,1,6.59,13,24,5,44
2127,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.500,1,1.59,15,4,3,32
2128,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,3,0.600,1,4.24,3,12,8,43
2129,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,3,3.000,2,16.89,7,23,4,40
2130,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.200,1,1.09,1,7,3,37
2133,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.600,1,4.24,1,12,7,2
2134,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.500,1,1.35,7,4,4,34
2137,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0.390,1,.48,7,16,5,43
2140,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,1.000,1,6.59,1,24,7,44
2141,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.500,1,.75,7,4,4,43
2142,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.200,1,1.99,8,2,4,33
2143,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1.000,1,.75,1,3,6,2
2145,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.001,1,2.49,5,7,3,20
2146,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.300,1,1.35,15,7,2,18
2147,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.500,1,1.25,7,4,4,11
2148,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.500,1,1.05,15,4,2,34
2149,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0.800,1,3.19,5,25,3,24
2151,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,2,0.410,1,.99,5,9,4,24
2163,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.500,1,1.25,7,4,3,11
2165,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,0.400,1,1.19,1,16,7,2
2166,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.500,1,.69,15,4,3,18
2167,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000,2,.56,1,1,5,2
2170,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0.540,1,1.39,1,6,5,2
2171,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,3,0.225,1,1.19,1,6,9,22
2172,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.500,1,.79,15,4,2,18
2173,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.600,1,2.49,4,7,4,20
2174,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0.450,1,1.99,4,24,5,52
2177,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0.750,1,3.49,1,19,5,2
2179,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.210,1,2.29,16,6,2,4
2187,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1.000,1,6.59,13,24,5,44
2189,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0.450,1,3.99,4,24,6,6
2190,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0.830,1,.99,5,8,5,18
2191,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0.820,1,.89,7,8,4,43
2192,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.500,1,1.59,15,4,3,10
2193,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,4,0.400,1,1.94,5,10,5,9
2194,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2,0.410,1,1.09,5,9,4,17
2197,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,3,1.000,1,1.99,4,24,6,43
2198,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0.410,1,1.09,5,8,3,17
2200,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.200,1,2.09,3,2,3,49
2201,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,2,0.750,2,4.69,15,23,3,25
2202,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.500,1,1.25,1,4,3,11
2205,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.500,1,1.99,15,4,2,26
2207,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,1.000,1,1.98,8,11,6,2
2211,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0.200,1,1.49,4,2,6,43
2216,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.500,1,1.49,15,4,3,34
2217,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0.845,1,1.64,7,9,2,16
2219,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.500,1,1.58,1,4,5,11
2220,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.180,1,1.09,16,6,3,19
2221,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0.500,1,1.39,15,4,5,37
2223,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,0.410,1,.99,1,8,3,24
2225,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1.000,1,.75,1,3,5,3
2227,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.500,1,1.45,7,4,5,34
2228,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.500,1,1.59,15,4,3,32
2229,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.000,2,.79,13,1,5,35
2231,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.500,1,4.69,15,4,5,26
2232,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.500,1,1.25,7,4,4,11
2233,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0.845,1,1.64,7,8,3,16
2236,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,2,0.830,1,.99,5,8,5,18
2239,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0.750,1,3.49,9,19,5,18
2242,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0.481,1,1.94,5,10,5,9
2246,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0.800,1,1.19,7,7,5,43
2248,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.800,1,5.49,3,2,3,12
2250,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.000,1,6.59,1,24,6,44
2252,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0.600,1,8.49,1,12,8,42
2255,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,2,1.000,1,10.99,9,12,7,18
2256,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0.750,1,1.79,7,6,5,43
2258,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0.500,1,2.99,1,25,7,13
2259,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,4,0.410,1,1.09,5,9,4,16
2260,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.500,1,.99,1,4,5,2
2266,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,1.000,2,1.19,6,1,8,49
2270,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,2.000,2,10.99,15,23,2,25
2274,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.100,1,1.69,16,6,5,7
2276,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.000,1,1.24,15,3,2,15
2278,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0.600,1,4.24,3,12,8,43
2282,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.100,1,.78,7,6,5,43
2283,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0.540,1,.55,15,8,3,18
2285,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.100,1,1.69,7,6,3,7
2287,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1.000,2,.66,3,1,3,1
2289,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0.800,1,3.19,5,25,3,24
2290,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0.120,1,.89,12,13,3,18
2293,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.240,1,2.15,16,6,2,4
2295,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0.400,1,3.09,1,7,5,28
2296,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.500,1,2.19,15,4,4,34
2298,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2,1.000,2,1.19,13,1,5,35
2300,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.450,2,2.59,1,9,5,51
2302,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.500,1,1.09,15,4,4,34
2303,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0.800,1,3.19,5,25,3,24
2304,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,3,0.150,1,2.09,1,2,6,49
2305,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.500,1,1.69,15,4,5,34
2311,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.120,1,.69,8,6,4,2
2312,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,4,0.400,1,3.29,2,12,3,21
2315,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0.090,1,.75,7,6,4,22
2317,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0.500,1,1.95,7,4,4,37
2320,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0.540,1,.59,5,8,3,18
2321,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,1.000,1,17.49,9,12,5,30
2323,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1.000,1,4.99,4,2,5,43
2324,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.150,1,3.54,5,6,5,48
2326,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.150,1,1.45,8,2,4,2
2327,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0.225,1,.69,7,6,7,43
2328,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.801,1,2.29,5,7,2,28
2333,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.500,1,1.69,15,4,4,37
2335,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1.000,1,7.69,8,2,5,33
2337,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.150,1,1.49,4,2,4,12
2339,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.325,1,2.99,8,2,4,33
2340,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.350,1,3.09,4,2,6,49
2341,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,2,0.150,1,1.49,5,15,5,18
2342,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0.820,1,1.74,1,8,3,24
2346,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0.180,1,2.29,16,6,3,4
2347,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.000,2,.56,13,1,4,27
2348,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1.000,2,.79,6,1,8,36
2351,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.400,1,3.99,8,2,3,33
2354,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.650,1,5.89,4,2,5,33
2357,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0.900,1,1.78,1,25,3,2
2358,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.500,1,1.59,15,4,3,32
2360,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,4,0.780,1,.87,5,16,2,53
2361,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.500,1,1.58,15,4,4,11
2363,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0.200,1,2.49,1,13,5,8
2364,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.225,1,.65,7,6,7,43
2365,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.798,1,2.49,1,7,7,20
2366,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0.560,1,1.49,5,9,4,24
2369,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,0.390,1,1.35,5,16,4,29
2372,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,1,1.000,1,3.49,1,24,5,52
2374,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.500,1,1.69,1,4,4,10
2375,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.801,1,2.29,1,7,4,28
2376,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.150,1,.99,7,7,5,54
2378,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0.500,1,.79,7,4,4,43
2380,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0.500,1,1.59,15,4,3,10
2385,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1.000,2,.69,3,1,4,36
2386,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1.000,1,.75,5,3,3,21
2388,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.500,1,1.36,1,4,4,34
2389,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0.560,1,1.49,15,8,3,24
2390,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.500,1,1.79,1,4,4,37
2391,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.500,1,1.36,1,4,3,37
2395,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0.350,1,3.09,4,2,6,49
2396,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0.125,1,1.04,1,14,4,46
2397,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.500,1,.65,7,4,4,43
2398,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0.500,1,.99,5,8,2,21
2399,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,0.360,1,4.69,9,12,4,42
2400,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.500,1,1.49,15,4,4,34
2401,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.500,1,2.39,7,4,4,34
2405,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.400,1,3.49,4,2,4,12
2407,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0.750,2,3.84,1,23,6,40
2409,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0.270,1,1.59,16,6,2,7
2410,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.800,1,6.99,8,2,3,33
2411,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0.410,1,1.09,7,9,6,16
2415,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.500,1,1.49,15,4,3,34
2416,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0.450,2,2.59,1,9,5,51
2418,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1.000,2,1.34,1,1,7,50
2420,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0.500,1,1.99,1,4,4,47
2421,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.500,1,1.14,15,4,4,34
2423,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.650,1,5.89,4,2,5,33
2426,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,0.500,1,1.39,7,4,6,37
2428,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.450,1,3.19,13,24,6,44
2429,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.200,1,1.99,8,2,4,33
2431,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0.500,1,1.19,7,5,5,43
2434,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.830,1,.89,5,8,3,18
2435,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0.350,1,3.89,7,25,5,24
2442,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0.220,1,12.99,9,12,7,18
2443,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,1,0.500,1,1.49,1,24,4,2
2444,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.500,1,1.35,15,4,2,37
2446,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.250,1,1.29,13,24,6,52
2447,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.400,1,3.99,4,2,4,33
2448,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0.500,2,2.99,1,24,5,6
2449,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,3,0.400,1,2.64,3,12,9,43
2455,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.000,2,1.35,13,1,7,38
2456,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.500,1,1.36,1,4,3,37
2460,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.500,1,.69,15,4,4,18
2461,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0.450,1,.99,1,25,3,2
2465,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,1.000,1,1.98,8,11,12,43
2469,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1.000,1,8.99,4,2,4,33
2472,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.500,1,.79,15,4,3,18
2474,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1.000,1,6.49,4,2,4,36
2476,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0.400,1,3.99,3,2,3,49
2479,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.150,1,.99,7,7,5,54
2483,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.700,1,6.49,8,2,4,27
2485,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0.150,1,1.24,3,2,5,39
2489,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.500,1,.79,7,4,5,43
2490,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0.100,1,.78,7,6,6,43
2494,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,0.400,1,3.29,2,12,3,21
2495,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.500,2,2.99,13,24,3,6
2496,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.500,1,1.05,15,4,2,37
2498,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0.200,1,1.79,3,2,3,1
2503,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.300,1,2.99,1,7,8,54
2504,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,2.000,2,11.4,1,23,4,40
2506,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1.000,2,1.29,1,1,8,36
2507,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.750,1,1.89,16,6,3,18
2508,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,0.410,1,1.09,1,8,3,24
2511,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.200,1,.99,5,7,2,37
2513,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,3,0.800,1,3.19,7,25,2,24
2515,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0.250,1,2.69,12,5,5,14
2517,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.500,1,3.69,1,5,7,31
2518,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1.000,1,5.89,4,2,7,43
2519,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.500,1,1.75,1,4,5,37
2521,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.450,1,2.99,13,24,6,44
2523,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.500,1,3.69,1,5,7,31
2526,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0.750,2,3.99,1,23,3,25
2530,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1.000,2,.56,13,1,4,27
2531,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,0.450,2,2.59,1,9,5,51
2533,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.275,1,1.39,8,2,4,2
2534,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0.100,1,.78,6,6,3,21
2535,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,4,0.600,1,8.49,2,12,6,42
2536,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1.000,2,.79,6,1,8,36
2538,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1.000,1,1.98,8,11,6,2
2539,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.500,1,2.15,1,4,5,34
2541,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0.820,1,.89,7,8,4,43
2542,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0.410,1,1.09,1,8,5,16
2545,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.500,1,1.04,15,4,2,11
2547,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0.400,1,6.99,9,12,5,30
2549,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.500,1,1.79,1,4,3,47
2550,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1.000,1,7.69,4,2,7,49
2551,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,2,0.410,1,1.09,5,8,3,17
2552,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,1.000,1,1.79,1,20,5,2
2554,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0.100,1,.78,16,6,4,19
2555,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.500,1,1.09,15,4,3,34
