i,y,d1,d2,d3,d4,d5,d7,d8,d9,d10,d11,d12,d13,d14,d15,d16,d17,d18,x1,x2,x3,x4,x5,x6,x7,x8,x9
2113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.800,1,1.19,15,7,2,18
2114,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0.845,1,1.69,7,8,3,16
2119,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.100,1,1.49,16,6,3,7
2122,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,0.400,1,.69,1,21,3,2
2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0.400,1,3.22,1,7,6,28
2125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.000,2,.75,13,1,6,38
2131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.230,1,1.29,1,7,6,43
2132,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.500,1,1.59,15,4,2,32
2135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1.000,1,1.79,7,3,5,15
2136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2,0.400,1,7.69,15,25,1,45
2138,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2,0.500,1,2.69,15,5,4,37
2139,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1.000,2,1.35,1,1,8,38
2144,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,2,0.799,1,1.39,5,7,3,18
2150,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,2,0.120,1,.99,5,13,5,18
2152,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0.410,1,1.09,7,8,5,16
2153,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,1.000,1,11.49,9,12,6,42
2154,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.400,1,.63,1,20,4,2
2155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0.220,1,1.59,1,7,5,14
2156,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.400,1,8.99,8,2,3,49
2157,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1.000,2,1.49,1,1,11,36
2158,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,3,0.420,1,.65,7,8,4,43
2159,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.300,1,1.69,8,6,5,22
2160,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0.820,1,.89,7,8,4,43
2161,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0.845,1,1.69,5,8,3,17
2162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0.500,1,2.69,7,25,3,43
2164,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.500,1,1.35,7,4,3,34
2168,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,4,0.410,1,1.09,5,8,3,16
2169,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.400,1,3.99,4,2,5,49
2175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.200,1,1.69,8,2,5,1
2176,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,4,0.250,1,2.59,3,24,5,6
2178,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1.000,2,.79,1,1,6,36
2180,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.350,1,1.59,7,6,6,43
2181,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.500,1,1.09,5,4,3,21
2182,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0.820,1,.79,7,8,4,43
2183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,0.400,1,1.89,4,25,1,24
2184,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.500,1,1.25,1,4,3,11
2185,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0.250,1,3.99,1,24,6,6
2186,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1.000,1,16.29,1,12,5,42
2188,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0.450,1,2.99,5,24,6,44
2195,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.500,1,1.75,1,4,5,37
2196,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0.540,1,.55,7,9,6,43
2199,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0.450,1,1.99,1,24,5,52
2203,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.500,1,1.49,1,4,5,2
2204,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.500,1,1.58,15,4,4,11
2206,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.500,1,1.15,15,4,3,19
2208,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,1,0.385,1,4.78,1,13,5,8
2209,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,4,0.120,1,1.59,5,13,4,8
2210,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,4,0.400,1,1.94,5,10,5,9
2212,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.500,1,1.35,15,4,2,37
2213,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.000,1,1.24,15,3,2,15
2214,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0.845,1,1.64,7,8,3,16
2215,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.500,1,1.04,7,4,3,11
2218,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.150,1,1.24,3,2,5,39
2222,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.500,1,.69,7,4,4,43
2224,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,4,0.360,1,4.69,2,12,3,42
2226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.150,1,1.59,4,2,4,33
2230,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.360,1,6.99,3,12,6,42
2234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0.250,1,2.59,13,24,4,6
2235,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0.540,1,.55,7,8,4,43
2237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0.750,1,2.29,8,6,5,22
2238,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.500,1,1.58,15,4,4,11
2240,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,2.000,2,10.99,5,23,1,25
2241,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.100,1,1.69,7,6,3,7
2243,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0.400,1,1.19,1,16,7,2
2244,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0.250,1,1.79,1,24,7,44
2245,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0.225,1,1.19,1,6,9,22
2247,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0.600,1,9.39,1,12,8,2
2249,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0.450,1,1.99,1,24,5,52
2251,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,3,0.250,1,1.29,4,24,8,52
2253,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0.600,1,2.89,1,12,8,3
2254,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.200,1,2.09,3,2,3,33
2257,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.600,1,4.99,3,2,3,33
2261,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.200,1,1.79,8,2,4,1
2262,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.225,1,.69,7,6,7,43
2263,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0.600,1,8.49,1,12,8,42
2264,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1.000,1,6.49,8,2,5,1
2265,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.750,1,2.29,8,6,4,22
2267,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0.420,1,.65,7,8,4,43
2268,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1.000,2,.48,1,1,6,3
2269,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,4,0.125,1,1.14,5,14,3,46
2271,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,0.500,1,1.99,1,4,4,47
2272,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.150,1,1.49,3,2,3,12
2273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0.410,1,1.09,1,8,5,16
2275,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.390,1,.45,1,16,7,2
2277,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.500,1,2.15,1,4,5,34
2279,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0.750,2,4.69,15,23,3,25
2280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,2,0.500,1,3.99,5,25,1,45
2281,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2,0.200,1,1.79,8,2,4,1
2284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.100,1,1.09,8,6,4,10
2286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0.500,1,1.15,1,4,4,2
2288,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0.800,1,2.49,5,16,3,29
2291,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0.400,1,2.64,9,12,8,18
2292,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1.000,1,1.19,7,3,3,11
2294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.100,1,1.05,8,6,3,10
2297,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.400,1,3.49,4,2,4,12
2299,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,3,1.000,1,16.29,3,12,7,42
2301,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0.450,1,2.31,3,2,3,39
2306,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,2,0.120,1,1.29,5,14,3,8
2307,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1.000,2,.73,1,1,6,35
2308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,2,0.500,1,1.19,5,5,4,18
2309,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0.500,1,1.95,7,4,4,37
2310,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1.000,2,.56,6,1,5,27
2313,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,3,0.385,1,2.29,7,13,8,43
2314,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,3,0.800,1,1.19,7,7,5,43
2316,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.500,1,2.69,8,2,3,18
2318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.500,1,3.19,4,5,2,31
2319,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000,2,1.34,1,1,6,50
2322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.500,2,2.79,13,24,3,52
2325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0.540,1,.55,7,9,6,43
2329,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1.000,2,1.29,3,1,5,36
2330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.750,1,2.39,7,6,6,22
2331,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1.000,2,1.34,1,1,7,50
2332,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,0.450,1,2.59,1,8,6,51
2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.230,1,1.29,1,7,6,43
2336,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.200,1,2.09,4,2,5,49
2338,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0.750,2,4.39,1,23,6,40
2343,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.150,1,3.47,1,6,5,48
2344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.801,1,2.29,5,7,2,28
2345,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,2,0.750,2,4.39,15,23,3,40
2349,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.820,1,1.74,1,8,3,24
2350,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.800,1,5.49,3,2,3,12
2352,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1.000,1,4.99,4,2,6,43
2353,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.500,1,1.49,15,4,4,34
2355,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2,0.540,1,.55,5,9,6,18
2356,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.420,1,.69,15,10,2,18
2359,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,0.200,1,2.19,3,2,4,49
2362,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.500,1,1.09,15,4,3,34
2367,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2,0.400,1,3.49,8,2,4,12
2368,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.200,1,1.99,8,2,3,35
2370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,0.400,1,2.99,5,25,2,45
2371,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.275,1,1.39,8,2,4,2
2373,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,0.600,1,2.29,1,20,4,30
2377,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.500,1,1.35,7,4,4,34
2379,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.100,1,.78,16,6,3,18
2381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0.400,1,3.22,1,7,6,28
2382,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,0.500,1,1.69,1,4,4,10
2383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0.250,1,1.79,13,24,6,44
2384,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.350,1,1.74,6,6,2,21
2387,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.500,1,.85,1,4,2,34
2392,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,0.420,1,.65,1,8,4,2
2393,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,4,0.120,1,1.59,5,13,3,46
2394,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,2,0.800,1,10.99,9,12,8,30
2402,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0.820,1,1.75,15,8,3,24
2403,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.500,1,1.04,15,4,2,11
2404,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,1.000,1,1.19,1,19,4,2
2406,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.800,1,2.1,6,6,3,21
2408,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.150,1,3.47,1,6,5,48
2412,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.250,1,3.99,1,24,6,6
2413,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,0.600,1,8.49,2,12,6,42
2414,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0.500,1,1.79,15,4,3,26
2417,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,2,0.750,1,1.29,9,21,2,18
2419,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.500,1,2.59,1,4,4,26
2422,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1.000,2,1.19,13,1,5,35
2424,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2,0.820,1,1.75,5,8,3,24
2425,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.400,1,2.15,4,2,5,43
2427,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1.000,2,.48,6,1,6,43
2430,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.325,1,2.99,4,2,5,33
2432,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.500,1,1.38,1,4,5,34
2433,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,3,0.420,1,.65,7,8,4,43
2436,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0.100,1,.99,8,6,4,10
2437,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.450,1,2.21,3,2,3,39
2438,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.500,1,1.49,1,4,5,2
2439,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0.360,1,6.49,1,12,4,42
2440,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.200,1,1.99,4,2,5,38
2441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2,0.800,1,3.19,5,25,3,24
2445,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1.000,1,7.69,8,2,5,33
2450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.500,1,1.45,1,4,5,34
2451,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,3,0.750,1,1.79,7,6,6,43
2452,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,1,0.450,1,3.29,1,24,4,6
2453,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.500,1,1.35,15,4,4,34
2454,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0.800,1,6.79,4,2,4,12
2457,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,3,0.500,1,1.19,7,5,5,43
2458,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1.000,2,.66,6,1,5,1
2459,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,3,0.400,1,.6,3,18,4,43
2462,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1.000,3,2.49,8,2,6,2
2463,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,3,0.540,1,.55,7,8,4,43
2464,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0.450,1,3.99,4,24,6,6
2466,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,1,0.385,1,4.78,1,13,5,8
2467,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0.200,1,2.09,4,2,4,36
2468,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1.000,2,.69,6,1,6,38
2470,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.500,1,1.58,15,4,4,11
2471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0.350,1,3.09,1,7,4,28
2473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1.000,2,.75,1,1,6,38
2475,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0.450,1,2.99,1,24,7,44
2477,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,3,0.250,1,1.79,4,24,3,44
2478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0.350,1,3.89,7,25,5,24
2480,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.600,1,4.99,3,2,3,33
2481,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0.200,1,2.09,4,2,4,36
2482,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.225,1,2.49,1,6,4,2
2484,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,3.000,2,16.99,15,23,3,25
2486,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.500,1,3.99,15,4,5,32
2487,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0.750,2,2.54,1,23,2,2
2488,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1.000,2,.69,1,1,5,36
2491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.801,1,1.89,1,7,9,54
2492,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,0.400,1,3.49,4,2,5,12
2493,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0.500,1,5.98,1,12,5,
2497,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,2,0.500,1,1.49,13,24,5,19
2499,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.225,1,.69,7,6,7,43
2500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,3,0.400,1,.69,3,21,5,43
2501,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.750,1,1.89,16,6,3,18
2502,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0.400,1,3.49,4,2,5,12
2505,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.350,1,3.09,3,2,2,1
2509,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.500,1,1.36,1,4,3,37
2510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.500,1,1.36,1,4,2,34
2512,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1.000,2,.66,1,1,5,1
2514,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1.000,1,6.59,1,24,6,44
2516,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0.410,1,1.09,1,10,4,16
2520,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,3,0.200,1,2.19,4,2,5,33
2522,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2,0.500,1,1.19,5,5,4,18
2524,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.270,1,.76,8,6,5,2
2525,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,3,0.400,1,.63,3,20,6,43
2527,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0.845,1,1.64,1,8,5,16
2528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.200,1,.74,5,7,2,20
2529,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0.750,2,3.99,1,23,4,25
2532,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.481,1,1.94,15,10,5,9
2537,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,0.200,1,1.99,8,2,4,38
2540,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1.000,2,1.29,13,1,6,36
2543,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1.000,1,4.99,8,2,6,2
2544,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,5.000,2,27.48,15,23,1,40
2546,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2,0.410,1,1.09,5,10,2,17
2548,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1.000,2,.67,6,1,7,43
2553,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.500,1,1.09,15,4,4,34
2556,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,2,0.200,1,2.49,15,13,4,8
2558,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,0.385,1,4.78,15,13,4,8
2563,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.801,1,2.29,1,7,3,28
2564,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,3,0.500,1,1.19,4,24,6,43
2566,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,0.500,1,1.69,7,4,4,37
2568,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2,0.400,1,3.49,9,12,6,18
